station_no,station_id,station_name,ts_id,ts_name,ts_shortname,stationparameter_name,stationparameter_longname,ts_unitname,ts_unitsymbol,ts_unitname_abs,ts_unitsymbol_abs,parametertype_id,parametertype_name,ts_type_name,ts_type_id,station_latitude,station_longitude,station_carteasting,station_cartnorthing,station_local_x,station_local_y,station_georefsystem,ts_density,ts_exchange,station_longname,stationparameter_no,ts_utcoffset,ts_path,site_id,site_no,site_name,catchment_id,catchment_no,catchment_name,ts_spacing,stationparameter_id,ts_clientvalue1,ts_clientvalue2,ts_clientvalue3,ts_clientvalue4,ts_clientvalue5,ts_clientvalue6,ts_clientvalue7,ts_clientvalue8,ts_clientvalue9, ts_clientvalue10
336852 ,40163,Delgaty,63184010,CalendarYear.Mean,CYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.54745151,-2.401307706,376079.000844618,850886.000332319,-267312.351069884,7872846.06701913, Web  Mercator ,1,,,GWL,0,1/336852/GWL/CYear.Mean,162620,1,Stations,0,,---,P1Y,40164,,,,,,,,2f004232-7ddd-49b9-9aeb-aaf617a0bc84,, 
336852 ,40163,Delgaty,63187010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.54745151,-2.401307706,376079.000844618,850886.000332319,-267312.351069884,7872846.06701913, Web  Mercator ,365,,,GWL,0,1/336852/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,40164,,,,,,,,9b540fb9-82e7-4a76-b0c7-68df95407d22,, 
336852 ,40163,Delgaty,63190010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.54745151,-2.401307706,376079.000844618,850886.000332319,-267312.351069884,7872846.06701913, Web  Mercator ,1,,,GWL,0,1/336852/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,40164,,,,,,,,45af5c4a-efd9-4bdd-8a53-48a28936fad9,, 
340431 ,40172, Maverston  Farm  BH3 ,63212010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.6566082,-3.169188924,330329.000793834,863569.000304883,-352792.497247363,7895524.95620012, Web  Mercator ,12,,,GWL,0,1/340431/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40173,,,,,,,,028cb39a-b98c-46da-83f5-3233112d76bb,, 
348935 ,40188, Murton  Nature  Reserve  Observation  BH ,63215010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.64902313,-2.829111283,349258.000833859,751109.00027693,-314935.227421065,7688717.8283325, Web  Mercator ,1,,,GWL,0,1/348935/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40189,,,,,,,,12cfa455-834c-4788-bbbb-4e9523863ae3,, 
348935 ,40188, Murton  Nature  Reserve  Observation  BH ,63224010,HydrologicalYear.Min,HYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.64902313,-2.829111283,349258.000833859,751109.00027693,-314935.227421065,7688717.8283325, Web  Mercator ,1,,,GWL,0,1/348935/GWL/HYear.Min,162620,1,Stations,0,,---,P1Y,40189,,,,,,,,0e525ca8-6ea5-42c8-a942-8ded82543420,, 
348935 ,40188, Murton  Nature  Reserve  Observation  BH ,63226010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.64902313,-2.829111283,349258.000833859,751109.00027693,-314935.227421065,7688717.8283325, Web  Mercator ,12,,,GWL,0,1/348935/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,40189,,,,,,,,7707e2bb-3cdf-47ca-b32e-f2d606fcd8b0,, 
348936 ,40192, Mains  of  Balgavies  Deep  sst  Obs  BH ,63237010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,56.65231898,-2.761840366,353387.000797183,751427.999671493,-307446.663195428,7689385.2181395, Web  Mercator ,8760,,,GWL,0,1/348936/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,40193,,,,,,,,4b90a4b5-3a00-4394-87f6-362a03ec427c,, 
348939 ,40196, Mains  of  Balgavies  Shallow  Sst  Bedrock  B ,63247010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.65229203,-2.761839822,353387.000818704,751424.999536498,-307446.602637625,7689379.76069, Web  Mercator ,1,,,GWL,0,1/348939/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40197,,,,,,,,597482d8-6436-40f5-8454-ec207ecacdc5,, 
348939 ,40196, Mains  of  Balgavies  Shallow  Sst  Bedrock  B ,63256010,HydrologicalYear.Min,HYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.65229203,-2.761839822,353387.000818704,751424.999536498,-307446.602637625,7689379.76069, Web  Mercator ,1,,,GWL,0,1/348939/GWL/HYear.Min,162620,1,Stations,0,,---,P1Y,40197,,,,,,,,6dfcf6ac-82db-4d68-9ed8-2454d00fc788,, 
348939 ,40196, Mains  of  Balgavies  Shallow  Sst  Bedrock  B ,63260010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.65229203,-2.761839822,353387.000818704,751424.999536498,-307446.602637625,7689379.76069, Web  Mercator ,12,,,GWL,0,1/348939/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40197,,,,,,,,74f2b954-ad3c-4c2b-92bf-1ca9d7253510,, 
348944 ,40200, Kirkton  Mill  Drift  Obs  BH ,63267010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.63549217,-2.564568378,365467.000848818,749438.000527927,-285486.445943492,7685978.50144659, Web  Mercator ,365,,,GWL,0,1/348944/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,40201,,,,,,,,05227c1e-e232-4860-b80b-281a361d1408,, 
348944 ,40200, Kirkton  Mill  Drift  Obs  BH ,63269010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,56.63549217,-2.564568378,365467.000848818,749438.000527927,-285486.445943492,7685978.50144659, Web  Mercator ,8760,,,GWL,0,1/348944/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,40201,,,,,,,,5a324bec-e684-4c39-b38e-1aea955e9a7b,, 
348944 ,40200, Kirkton  Mill  Drift  Obs  BH ,63272010,HydrologicalYear.Min,HYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.63549217,-2.564568378,365467.000848818,749438.000527927,-285486.445943492,7685978.50144659, Web  Mercator ,1,,,GWL,0,1/348944/GWL/HYear.Min,162620,1,Stations,0,,---,P1Y,40201,,,,,,,,f1439b80-3ac2-48eb-8e49-10e1aac95c8e,, 
348944 ,40200, Kirkton  Mill  Drift  Obs  BH ,63275010,LongTermValues.Month.Min,LTV.CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.63549217,-2.564568378,365467.000848818,749438.000527927,-285486.445943492,7685978.50144659, Web  Mercator ,12,,,GWL,0,1/348944/GWL/LTV.CMonth.Min,162620,1,Stations,0,,---,P1M,40201,,,,,,,,9984a305-cf45-4094-bbd3-68ad91a91239,, 
348952 ,40204, Carmyllie  War  Memorial  Obs  BH ,63279010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.57474711,-2.729419511,355283.0008276,742772.000130823,-303837.590125746,7673692.82651491, Web  Mercator ,1,,,GWL,0,1/348952/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40205,,,,,,,,4a867826-c725-430a-a147-600cd5470029,, 
348952 ,40204, Carmyllie  War  Memorial  Obs  BH ,63287010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.57474711,-2.729419511,355283.0008276,742772.000130823,-303837.590125746,7673692.82651491, Web  Mercator ,1,,,GWL,0,1/348952/GWL/HYear.Mean,162620,1,Stations,0,,---,P1Y,40205,,,,,,,,e20ce435-a9f1-4c6e-adf9-9c487eb28c29,, 
365222 ,40239, Deerdykes  Wood  Shallow  Bedrock  BH ,63324010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.3937898,-2.200328735,388058.000846045,833726.000034597,-244939.474358008,7841035.47432593, Web  Mercator ,12,,,GWL,0,1/365222/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40240,,,,,,,,3f998cfa-76e0-46d1-bf21-373f1e3a9c1b,, 
365224 ,40247, Prop  of  Ythsie  Borehole ,63357010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.37044329,-2.2006336,388032.000804131,831126.999751742,-244973.411774568,7836214.02871749, Web  Mercator ,12,,,GWL,0,1/365224/GWL/CMonth.Mean,162620,1,Stations,0,,---,P1M,40248,,,,,,,,724aee2f-8a7f-470c-83cd-086f553ef88f,, 
365226 ,40251, Redmoss  Oldtown  BH ,63360010,CalendarYear.Mean,CYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.38006252,-2.292871618,382489.000811708,832218.000134957,-255241.300970109,7838200.18909788, Web  Mercator ,1,,,GWL,0,1/365226/GWL/CYear.Mean,162620,1,Stations,0,,---,P1Y,40252,,,,,,,,638e6605-0749-4bb4-ae0c-64b064dab2a6,, 
365228 ,40255, Mill  of  Keithfield  BH ,63382010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.3950635,-2.268783395,383944.000809973,833882.000032627,-252559.812251634,7841298.60305738, Web  Mercator ,1,,,GWL,0,1/365228/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,40256,,,,,,,,48ae7095-cf0b-4d89-950c-9cce4f643d10,, 
365228 ,40255, Mill  of  Keithfield  BH ,63388010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.3950635,-2.268783395,383944.000809973,833882.000032627,-252559.812251634,7841298.60305738, Web  Mercator ,12,,,GWL,0,1/365228/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40256,,,,,,,,23a1b0ca-0287-4e07-aafc-bc7ce1a8f7a1,, 
365228 ,40255, Mill  of  Keithfield  BH ,63389010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.3950635,-2.268783395,383944.000809973,833882.000032627,-252559.812251634,7841298.60305738, Web  Mercator ,12,,,GWL,0,1/365228/GWL/CMonth.Mean,162620,1,Stations,0,,---,P1M,40256,,,,,,,,a78964a6-2a98-42fc-a500-827671b6c55b,, 
378644 ,40302, Drumine  BH2  Brackley  Junction  West ,63395010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.53996233,-4.012984897,279598.000752285,851768.000056931,-446723.435295137,7871292.573588, Web  Mercator ,365,,,GWL,0,1/378644/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,40303,,,,,,,,b5151576-f614-4c7f-9430-146ff2d15d5a,, 
378644 ,40302, Drumine  BH2  Brackley  Junction  West ,63405010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.53996233,-4.012984897,279598.000752285,851768.000056931,-446723.435295137,7871292.573588, Web  Mercator ,12,,,GWL,0,1/378644/GWL/CMonth.Mean,162620,1,Stations,0,,---,P1M,40303,,,,,,,,27730e53-b598-4b6b-b733-2a48cf7244f1,, 
379368 ,40306, Reedieleys  Farm  Obs  BH  Dunshalt ,63410010,Day.Max,CDay.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.28477684,-3.223816418,324334.0008159,710931.000070068,-358873.602062755,7615316.80895668, Web  Mercator ,365,,,GWL,0,1/379368/GWL/CDay.Max,162620,1,Stations,0,,---,P1D,40307,,,,,,,,f1d9673a-48b0-4c17-ad31-2a77050484d1,, 
379368 ,40306, Reedieleys  Farm  Obs  BH  Dunshalt ,63414010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.28477684,-3.223816418,324334.0008159,710931.000070068,-358873.602062755,7615316.80895668, Web  Mercator ,1,,,GWL,0,1/379368/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,40307,,,,,,,,e6e1537f-fecb-4af3-9e88-9d072f513d4c,, 
379368 ,40306, Reedieleys  Farm  Obs  BH  Dunshalt ,63420010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.28477684,-3.223816418,324334.0008159,710931.000070068,-358873.602062755,7615316.80895668, Web  Mercator ,12,,,GWL,0,1/379368/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,40307,,,,,,,,673b4f0e-5c9c-466a-ad0f-3140ab0dee71,, 
379369 ,40310, Knowehead  shallow  obs  BH  Freuchie ,63423010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.2499251,-3.165039093,327907.000800756,706989.000359751,-352330.540173564,7608330.40585508, Web  Mercator ,1,,,GWL,0,1/379369/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40311,,,,,,,,953db41c-df61-424d-b06c-c8667dc3b0e2,, 
379369 ,40310, Knowehead  shallow  obs  BH  Freuchie ,63427010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.2499251,-3.165039093,327907.000800756,706989.000359751,-352330.540173564,7608330.40585508, Web  Mercator ,365,,,GWL,0,1/379369/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,40311,,,,,,,,fdf0104d-fde9-47b9-a8ec-2a88375aa513,, 
379369 ,40310, Knowehead  shallow  obs  BH  Freuchie ,63428010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.2499251,-3.165039093,327907.000800756,706989.000359751,-352330.540173564,7608330.40585508, Web  Mercator ,365,,,GWL,0,1/379369/GWL/CDay.Min,162620,1,Stations,0,,---,P1D,40311,,,,,,,,26eca206-39ea-4ba0-9b0b-ea9fb37bae4a,, 
379370 ,40314, Strathmiglo  Obs  BH  Strathmiglo ,63440010,CalendarYear.Mean,CYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.27752654,-3.258696644,322160.000771114,710162.999513333,-362756.45105983,7613862.88458582, Web  Mercator ,1,,,GWL,0,1/379370/GWL/CYear.Mean,162620,1,Stations,0,,---,P1Y,40315,,,,,,,,dc625ba2-aa3c-429d-8cd3-de87a1cd7d32,, 
379371 ,40318, Easter  Balgedie  Farm  Obs  BH  Kinross ,63458010,Day.Max,CDay.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.22105625,-3.337335332,317169.000794279,703970.00030416,-371510.469764641,7602548.15136725, Web  Mercator ,365,,,GWL,0,1/379371/GWL/CDay.Max,162620,1,Stations,0,,---,P1D,40319,,,,,,,,1defe24a-5f87-456d-b15b-cff8fb42beb3,, 
379371 ,40318, Easter  Balgedie  Farm  Obs  BH  Kinross ,63464010,HydrologicalYear.Min,HYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.22105625,-3.337335332,317169.000794279,703970.00030416,-371510.469764641,7602548.15136725, Web  Mercator ,1,,,GWL,0,1/379371/GWL/HYear.Min,162620,1,Stations,0,,---,P1Y,40319,,,,,,,,ad6a1de3-b734-4307-b668-29c507b20d2f,, 
379371 ,40318, Easter  Balgedie  Farm  Obs  BH  Kinross ,63466010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.22105625,-3.337335332,317169.000794279,703970.00030416,-371510.469764641,7602548.15136725, Web  Mercator ,12,,,GWL,0,1/379371/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,40319,,,,,,,,e6f3381f-537c-4dfe-919f-055afc55d84c,, 
133760 ,39465, Longbridgemuir  Farm ,62594010,Day.Max,CDay.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,55.00586713,-3.455079486,307033.000736533,568890.999562647,-384617.689031805,7363004.88662364, Web  Mercator ,365,,,GWL,0,1/133760/GWL/CDay.Max,162620,1,Stations,0,,---,P1D,39466,,,,,,,,8fb872fa-0f06-4a44-a212-2f79ed82a53f,, 
133760 ,39465, Longbridgemuir  Farm ,62595010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,55.00586713,-3.455079486,307033.000736533,568890.999562647,-384617.689031805,7363004.88662364, Web  Mercator ,365,,,GWL,0,1/133760/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,39466,,,,,,,,903ff1c7-a694-48c8-a41a-b3752a281d27,, 
133760 ,39465, Longbridgemuir  Farm ,62598010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,55.00586713,-3.455079486,307033.000736533,568890.999562647,-384617.689031805,7363004.88662364, Web  Mercator ,1,,,GWL,0,1/133760/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,39466,,,,,,,,a270462a-35c7-4194-8358-edcba87a519e,, 
133761 ,39469, Ironhirst  Moss ,62611010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,55.02253529,-3.488016947,304966.00078926,570789.999370015,-388284.270418349,7366240.98227091, Web  Mercator ,365,,,GWL,0,1/133761/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,39470,,,,,,,,d7b56535-8c84-4d63-8087-4865df328b06,, 
133761 ,39469, Ironhirst  Moss ,62613010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,55.02253529,-3.488016947,304966.00078926,570789.999370015,-388284.270418349,7366240.98227091, Web  Mercator ,8760,,,GWL,0,1/133761/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,39470,,,,,,,,0703a6f7-af23-45d8-b959-83b9da8feb24,, 
133762 ,39473, Racks  Moss  Drift ,62627010,Day.Mean,CDay.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,55.03943668,-3.520286673,302944.000786917,572715.000200317,-391876.519884707,7369523.73342582, Web  Mercator ,365,,,GWL,0,1/133762/GWL/CDay.Mean,162620,1,Stations,0,,---,P1D,39474,,,,,,,,43d818fd-ea51-4370-ba22-c77381d552bc,, 
133762 ,39473, Racks  Moss  Drift ,62629010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,55.03943668,-3.520286673,302944.000786917,572715.000200317,-391876.519884707,7369523.73342582, Web  Mercator ,8760,,,GWL,0,1/133762/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,39474,,,,,,,,fd9142ba-2150-47cd-9c88-6dae7d3c925c,, 
133762 ,39473, Racks  Moss  Drift ,62637010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,55.03943668,-3.520286673,302944.000786917,572715.000200317,-391876.519884707,7369523.73342582, Web  Mercator ,12,,,GWL,0,1/133762/GWL/CMonth.Mean,162620,1,Stations,0,,---,P1M,39474,,,,,,,,7c2b0a62-438e-4cba-8ab9-5b2a2046227f,, 
14419 ,39481, Newton  of  Falkland  Borehole ,62666010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.25379438,-3.186187933,326604.000786132,707442.00019044,-354684.818273233,7609105.73033995, Web  Mercator ,12,,,GWL,0,1/14419/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,39482,,,,,,,,4ebd41b9-ded3-4d54-9153-95c04c9a16c5,, 
14458 ,39485,Knowhead,62674010,Day.Max,CDay.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.24966295,-3.166160852,327837.000800894,706961.0001519,-352455.413814237,7608277.87919729, Web  Mercator ,365,,,GWL,0,1/14458/GWL/CDay.Max,162620,1,Stations,0,,---,P1D,39486,,,,,,,,af3f9afe-6acd-4439-89a8-e57bfe220b64,, 
17064 ,39774, Cookston  Deep ,62689010,CalendarYear.Min,CYear.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.61914099,-3.077765295,333959.000801268,747995.000370882,-342615.265420609,7682669.53494894, Web  Mercator ,1,,,GWL,0,1/17064/GWL/CYear.Min,162620,1,Stations,0,,---,P1Y,39775,,,,,,,,b9315095-e04e-4dac-a174-0231e0b2fd5c,, 
17064 ,39774, Cookston  Deep ,62700010,Month.Max,CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.61914099,-3.077765295,333959.000801268,747995.000370882,-342615.265420609,7682669.53494894, Web  Mercator ,12,,,GWL,0,1/17064/GWL/CMonth.Max,162620,1,Stations,0,,---,P1M,39775,,,,,,,,bf24fcb2-96d8-4abb-91f3-48952ee8715b,, 
17065 ,39778, Cookston  Shallow ,62703010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.6190878,-3.077682299,333964.000801411,747989.000085097,-342606.026348152,7682658.77329849, Web  Mercator ,1,,,GWL,0,1/17065/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,39779,,,,,,,,61f5513d-512e-42cf-9388-70c86316c48c,, 
17065 ,39778, Cookston  Shallow ,62708010,Day.Min,CDay.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.6190878,-3.077682299,333964.000801411,747989.000085097,-342606.026348152,7682658.77329849, Web  Mercator ,365,,,GWL,0,1/17065/GWL/CDay.Min,162620,1,Stations,0,,---,P1D,39779,,,,,,,,556dd5bd-ed24-4b87-b726-f1da3d6fc476,, 
17066 ,39782, Glamis  Petrol  Station ,62727010,HydrologicalYear.Mean,HYear.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.6054023,-3.002749238,338540.000775584,746396.000452098,-334264.51615405,7679890.36238558, Web  Mercator ,1,,,GWL,0,1/17066/GWL/HYear.Mean,162620,1,Stations,0,,---,P1Y,39783,,,,,,,,5ea02144-59e5-4646-94cf-dddef5e8fb7c,, 
17066 ,39782, Glamis  Petrol  Station ,62731010,LongTermValues.Month.Min,LTV.CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.6054023,-3.002749238,338540.000775584,746396.000452098,-334264.51615405,7679890.36238558, Web  Mercator ,12,,,GWL,0,1/17066/GWL/LTV.CMonth.Min,162620,1,Stations,0,,---,P1M,39783,,,,,,,,ff4a05a6-65d0-4ec6-9d59-f3dab4f564ee,, 
17067 ,39786, Glamis  Castle  (Solid) ,62746010,LongTermValue.Month.Mean,LTV.CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,56.62727528,-3.017607623,337664.000815137,748844.000157745,-335918.544006261,7684315.48117379, Web  Mercator ,12,,,GWL,0,1/17067/GWL/LTV.CMonth.Mean,162620,1,Stations,0,,---,P1M,39787,,,,,,,,8332d5dd-4e89-4e38-a91b-9c772564bd9b,, 
17069 ,39794,Redford,62770010,Day.Max,CDay.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.65338817,-2.94996964,341854.000819482,751691.000042186,-328389.118180417,7689601.73521771, Web  Mercator ,365,,,GWL,0,1/17069/GWL/CDay.Max,162620,1,Stations,0,,---,P1D,39795,,,,,,,,79e8396f-7dd6-4b74-ab9c-85632fa572a0,, 
17069 ,39794,Redford,62777010,LongTermValue.Month.Max,LTV.CMonth.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.65338817,-2.94996964,341854.000819482,751691.000042186,-328389.118180417,7689601.73521771, Web  Mercator ,12,,,GWL,0,1/17069/GWL/LTV.CMonth.Max,162620,1,Stations,0,,---,P1M,39795,,,,,,,,9349bf21-913d-4508-b6ff-6340402f513c,, 
17069 ,39794,Redford,62779010,LongTermValues.Month.Min,LTV.CMonth.Min,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmin.1,12010,56.65338817,-2.94996964,341854.000819482,751691.000042186,-328389.118180417,7689601.73521771, Web  Mercator ,12,,,GWL,0,1/17069/GWL/LTV.CMonth.Min,162620,1,Stations,0,,---,P1M,39795,,,,,,,,9657c2ae-0b52-47e7-9ac8-ae46a70d45c4,, 
17156 ,39798, Luffness  Borehole ,62790010,HydrologicalYear.Max,HYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,56.01180479,-2.835423016,348010.00078269,680190.000418035,-315637.846324648,7560766.01488263, Web  Mercator ,1,,,GWL,0,1/17156/GWL/HYear.Max,162620,1,Stations,0,,---,P1Y,39799,,,,,,,,99f7be51-5f58-4039-81ae-c4a57afa501d,, 
300349 ,40014, Feddan  Junction ,62831010,CalendarYear.Max,CYear.Max,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmax.1,13010,57.58762215,-3.726167556,296900.00074811,856600.000011426,-414795.074944337,7881184.18606366, Web  Mercator ,1,,,GWL,0,1/300349/GWL/CYear.Max,162620,1,Stations,0,,---,P1Y,40015,,,,,,,,bda34cca-83d6-419c-b28d-c5a2f523102a,, 
300349 ,40014, Feddan  Junction ,62837010,Hour,Hour.Cmd,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,cmd,6010,57.58762215,-3.726167556,296900.00074811,856600.000011426,-414795.074944337,7881184.18606366, Web  Mercator ,8760,,,GWL,0,1/300349/GWL/Hour.Cmd,162620,1,Stations,0,,---,PT1H,40015,,,,,,,,13feb87a-57c6-4b4b-9eb8-4342cf1134ec,, 
300349 ,40014, Feddan  Junction ,62845010,Month.Mean,CMonth.Mean,GroundwaterLevel, Groundwater  Level ,meter,m,,,536,GWLVL,aggmean,14010,57.58762215,-3.726167556,296900.00074811,856600.000011426,-414795.074944337,7881184.18606366, Web  Mercator ,12,,,GWL,0,1/300349/GWL/CMonth.Mean,162620,1,Stations,0,,---,P1M,40015,,,,,,,,281682e4-ed26-460f-ae1f-6a5aa1c86544,, 
